SURVEY	FILE	DATA FORMAT	SORTING CODE	MEASUREMENT SYSTEM	SEGY REVISION	FIXED LENGTH TRACE	NUM TRACES	TRACE IDENTIFICATION	TRACE NS	TRACE DT	SPLIT	size_mb
b-28-75-at	BP-1_migr.segy	1	4	1	0	0	1051	1	1751	4000	Train	7.361204
b-28-75-at	BP-10_migr.segy	1	4	1	256	1	3188	1	2001	4000	Train	25.516752
b-28-75-at	BP-10B_migr.segy	1	4	1	0	0	2157	1	2076	4000	Train	17.911728
b-28-75-at	BP-11_migr.segy	1	4	1	256	1	1425	1	1751	4000	Train	9.9807
b-28-75-at	BP-110B_stk_revised.segy	1	4	1	256	1	1209	1	2501	4000	Train	12.094836
b-28-75-at	BP-11A_migr.segy	1	4	1	256	1	2831	1	1751	4000	Train	19.828324
b-28-75-at	BP-11C_migr.segy	1	4	1	0	0	546	1	1751	4000	Train	3.824184
b-28-75-at	BP-12A_migr.segy	1	4	1	0	0	2285	1	1751	4000	Train	16.00414
b-28-75-at	BP-14R_migr.segy	1	4	1	256	1	516	1	2001	4000	Train	4.130064
b-28-75-at	BP-1A_migr.segy	1	4	1	256	1	2377	1	1751	4000	Train	16.648508
b-28-75-at	BP-1C_migr.segy	1	4	1	0	0	2232	1	1751	4000	Train	15.632928
b-28-75-at	BP-24d.segy	1	4	1	256	1	773	1	3001	4000	Train	9.279092
b-28-75-at	BP-2A_migr.segy	1	4	1	0	0	553	1	2001	4000	Train	4.426212
b-28-75-at	BP-2B_migr.segy	1	4	1	0	0	861	1	2001	4000	Train	6.891444
b-28-75-at	BP-3B_migr.segy	1	4	1	0	0	1146	1	1976	4000	Train	9.057984
b-28-75-at	BP-3C_migr.segy	1	4	1	0	0	1915	1	1751	4000	Train	13.41266
b-28-75-at	BP-4_migr.segy	1	4	1	0	0	626	1	1751	4000	Train	4.384504
b-28-75-at	BP-4C_migr.segy	1	4	1	0	0	2561	1	2001	4000	Train	20.498244
b-28-75-at	BP-4D_migr.segy	1	4	1	0	0	720	1	2051	4000	Train	5.90688
b-28-75-at	BP-6A_migr.segy	1	4	1	0	0	2147	1	1751	4000	Train	15.037588
b-28-75-at	BP-6C_migr.segy	1	4	1	0	0	1346	1	2026	4000	Train	10.907984
b-28-75-at	BP-8_migr.segy	1	4	1	0	0	2799	1	1751	4000	Train	19.604196
b-28-75-at	BP-8B_migr.segy	1	4	1	0	0	2333	1	1751	4000	Train	16.340332
b-28-75-at	BP-8D_migr.segy	1	4	1	0	0	791	1	2001	4000	Train	6.331164
b-28-75-at	BP-8d.segy	1	4	1	256	1	791	1	3001	4000	Train	9.495164
b-29-76-at	MME-086_migr.segy	1	4	1	256	1	878	1	1501	4000	Train	5.271512
b-29-76-at	MME-089_migr.segy	1	4	1	0	0	639	1	1501	4000	Train	3.836556
b-29-76-at	MME-091_migr.segy	1	4	1	256	1	689	1	1501	4000	Train	4.136756
b-29-76-at	MME-093_migr.segy	1	4	1	256	1	655	1	1501	4000	Train	3.93262
b-29-76-at	MME-094_migr.segy	1	4	1	256	1	516	1	1501	4000	Train	3.098064
b-29-76-at	MME-099_migr.segy	1	4	1	256	1	1097	1	1501	4000	Train	6.586388
b-29-76-at	MME-100_migr.segy	1	4	1	256	1	897	1	1501	4000	Train	5.385588
b-29-76-at	MME-101_migr.segy	1	4	1	256	1	1269	1	1501	4000	Train	7.619076
b-29-76-at	NME-12_migr.segy	1	4	1	256	1	352	1	1126	4000	Train	1.585408
b-29-76-at	NME-13A_migr.segy	1	4	1	256	1	305	1	1126	4000	Train	1.37372
b-29-76-at	NME-14_migr.segy	1	4	1	256	1	325	1	1126	4000	Train	1.4638
b-29-76-at	NME-15_migr.segy	1	4	1	256	1	469	1	1501	4000	Train	2.815876
b-29-76-at	NME-16_migr.segy	1	4	1	256	1	433	1	1501	4000	Train	2.599732
b-29-76-at	NME-28_migr.segy	1	4	1	256	1	355	1	1501	4000	Train	2.13142
b-29-76-at	NME-29_migr.segy	1	4	1	256	1	315	1	1476	4000	Train	1.85976
b-29-76-at	NME-30_migr.segy	1	4	1	256	1	449	1	1501	4000	Train	2.695796
b-29-76-at	NME-32_migr.segy	1	4	1	256	1	420	1	1501	4000	Train	2.52168
b-29-76-at	NME-33_migr.segy	1	4	1	256	1	411	1	1501	4000	Train	2.467644
b-29-76-at	NME-34_migr.segy	1	4	1	256	1	685	1	1501	4000	Train	4.11274
b-29-76-at	NME-36_migr.segy	1	4	1	256	1	546	1	1501	4000	Train	3.278184
b-29-76-at	NME-37_migr.segy	1	4	1	256	1	636	1	1501	4000	Train	3.818544
b-29-76-at	NME-38_migr.segy	1	4	1	256	1	499	1	1501	4000	Train	2.995996
b-29-76-at	NME-43_migr.segy	1	4	1	256	1	841	1	1501	4000	Train	5.049364
b-29-76-at	NME-45_migr.segy	1	4	1	256	1	463	1	1501	4000	Train	2.779852
b-29-76-at	NME-46_migr.segy	1	4	1	256	1	321	1	1501	4000	Train	1.927284
b-29-76-at	NME-47_migr.segy	1	4	1	256	1	405	1	1501	4000	Train	2.43162
b-29-76-at	NME-48_migr.segy	1	4	1	256	1	321	1	1501	4000	Train	1.927284
b-29-76-at	NME-49_migr.segy	1	4	1	256	1	295	1	1501	4000	Train	1.77118
b-29-76-at	NME-50_migr.segy	1	4	1	256	1	393	1	1501	4000	Train	2.359572
b-29-76-at	NME-51_migr.segy	1	4	1	256	1	412	1	1501	4000	Train	2.473648
b-29-76-at	NME-53_migr.segy	1	4	1	256	1	913	1	1501	4000	Train	5.481652
b-29-76-at	NME-54_migr.segy	1	4	1	256	1	527	1	1501	4000	Train	3.164108
b-29-76-at	NME-55_migr.segy	1	4	1	256	1	951	1	1501	4000	Train	5.709804
b-29-76-at	NME-56_migr.segy	1	4	1	256	1	401	1	1501	4000	Train	2.407604
b-29-76-at	NME-57_migr.segy	1	4	1	256	1	358	1	1501	4000	Train	2.149432
b-29-76-at	NME-58_migr.segy	1	4	1	256	1	642	1	1501	4000	Train	3.854568
b-29-76-at	NME-59_migr.segy	1	4	1	256	1	709	1	1501	4000	Train	4.256836
b-29-76-at	NME-60_migr.segy	1	4	1	256	1	412	1	1501	4000	Train	2.473648
b-29-76-at	NME-61_migr.segy	1	4	1	256	1	517	1	1501	4000	Train	3.104068
b-29-76-at	NME-63_migr.segy	1	4	1	256	1	755	1	1501	4000	Train	4.53302
b-29-76-at	NME-64_migr.segy	1	4	1	256	1	455	1	1501	4000	Train	2.73182
b-29-76-at	NME-65_migr.segy	1	4	1	256	1	366	1	1501	4000	Train	2.197464
b-29-76-at	NME-83_migr.segy	1	4	1	256	1	483	1	1501	4000	Train	2.899932
b-29-76-at	NME-83A_migr.segy	1	4	1	256	1	1039	1	1501	4000	Train	6.238156
b-29-76-at	NME-84_migr.segy	1	4	1	256	1	793	1	1501	4000	Train	4.761172
b-30-82-ar	P82-30_Lsp82-05-MIG_Tape1121446_File4.sgy	1	1	2	0	0	1330	1	2000	4000	Train	10.64
b-30-82-ar	P82-30_Lsp82-05a-MIG_Tape1121446_File5.sgy	1	1	2	0	0	6881	1	2000	4000	Train	55.048
b-30-82-ar	P82-30_Lsp82-109-MIG_Tape1121446_File10.sgy	1	1	2	0	0	5414	1	2000	4000	Train	43.312
b-30-82-ar	P82-30_Lsp82-111-MIG_Tape1121446_File11.sgy	1	1	2	0	0	2146	1	2000	4000	Train	17.168
b-30-82-ar	P82-30_Lsp82-20-MIG_Tape1121446_File6.sgy	1	1	2	0	0	4520	1	2000	4000	Train	36.16
b-30-82-ar	P82-30_Lsp82-22-MIG_Tape1121446_File7.sgy	1	1	2	0	0	2506	1	2000	4000	Train	20.048
b-30-82-ar	P82-30_Lsp82-26-MIG_Tape1121446_File8.sgy	1	1	2	0	0	3096	1	2000	4000	Train	24.768
b-30-82-ar	P82-30_Lsp82-28-MIG_Tape1121446_File9.sgy	1	1	2	0	0	4344	1	2000	4000	Train	34.752
b-32-84-ar	SP84-08__500599.sgy	1	0	2	0	0	5364	1	1926	4000	Train	41.324256
b-32-84-ar	SP84-10__500604.sgy	1	0	2	0	0	4642	1	1926	4000	Train	35.761968
b-32-84-ar	SP84-21__500605.sgy	1	0	2	0	0	3122	1	1926	4000	Train	24.051888
b-32-84-ar	SP84-22__500605.sgy	1	0	2	0	0	1800	1	1926	4000	Train	13.8672
b-32-84-ar	SP84-24__500608.sgy	1	0	2	0	0	3814	1	1926	4000	Train	29.383056
b-32-84-ar	SP84-25A__500608.sgy	1	0	2	0	0	1916	1	1926	4000	Train	14.760864
b-32-84-ar	SP84-29A__500610.sgy	1	0	2	0	0	5028	1	1926	4000	Train	38.735712
b-32-84-ar	SP84-29B__500612.sgy	1	0	2	0	0	3112	1	1926	4000	Train	23.974848
b-32-84-ar	SP84-30__500613.sgy	1	0	2	0	0	706	1	1926	4000	Train	5.439024
b-32-84-ar	SP84-31__500612.sgy	1	0	2	0	0	3846	1	1926	4000	Train	29.629584
b-32-84-ar	SP84-41__500613.sgy	1	0	2	0	0	5700	1	1926	4000	Train	43.9128
b-33-77-ak	HW78-002__65701M.sgy	1	0	2	0	0	296	1	1251	4000	Train	1.481184
b-33-77-ak	HW78-004__65701M.sgy	1	0	2	0	0	327	1	1251	4000	Train	1.636308
b-33-77-ak	HW78-006__65701M.sgy	1	0	2	0	0	212	1	1251	4000	Train	1.060848
b-33-77-ak	HW78-008__65701M.sgy	1	0	2	0	0	183	1	1251	4000	Train	0.915732
b-33-77-ak	HW78-009__65701M.sgy	1	0	2	0	0	1544	1	1251	4000	Train	7.726176
b-33-77-ak	HW78-009A__65701M.sgy	1	0	2	0	0	1469	1	1251	4000	Train	7.350876
b-33-77-ak	HW78-009S1__65701M.sgy	1	0	2	0	0	702	1	1251	4000	Train	3.512808
b-33-77-ak	HW78-009S2__65701M.sgy	1	0	2	0	0	1567	1	1251	4000	Train	7.841268
b-33-77-ak	HW78-010__65701M.sgy	1	0	2	0	0	136	1	1251	4000	Train	0.680544
b-33-77-ak	HW78-011__65701M.sgy	1	0	2	0	0	622	1	1251	4000	Train	3.112488
b-33-77-ak	HW78-012__65701M.sgy	1	0	2	0	0	122	1	1251	4000	Train	0.610488
b-33-77-ak	HW78-012A__65701M.sgy	1	0	2	0	0	132	1	1251	4000	Train	0.660528
b-33-77-ak	HW78-013__65701M.sgy	1	0	2	0	0	1196	1	1251	4000	Train	5.984784
b-33-77-ak	HW78-014__65701M.sgy	1	0	2	0	0	144	1	1251	4000	Train	0.720576
b-33-77-ak	HW78-015__65701M.sgy	1	0	2	0	0	1008	1	1251	4000	Train	5.044032
b-33-77-ak	HW78-016__65701M.sgy	1	0	2	0	0	134	1	1251	4000	Train	0.670536
b-33-77-ak	HW78-018__65701M.sgy	1	0	2	0	0	150	1	1251	4000	Train	0.7506
b-33-77-ak	HW78-020__65701M.sgy	1	0	2	0	0	206	1	1251	4000	Train	1.030824
b-33-77-ak	HW78-022__65701M.sgy	1	0	2	0	0	152	1	1251	4000	Train	0.760608
b-33-77-ak	HW78-024__65701M.sgy	1	0	2	0	0	170	1	1251	4000	Train	0.85068
b-33-77-ak	HW78-026__65701M.sgy	1	0	2	0	0	250	1	1251	4000	Train	1.251
b-33-77-ak	HW78-028__65701M.sgy	1	0	2	0	0	440	1	1251	4000	Train	2.20176
b-33-77-ak	HW78-030__65701M.sgy	1	0	2	0	0	274	1	1251	4000	Train	1.371096
b-33-77-ak	HW78-032__65701M.sgy	1	0	2	0	0	243	1	1251	4000	Train	1.215972
b-33-77-ak	HW78-040__65701M.sgy	1	0	2	0	0	506	1	1251	4000	Train	2.532024
b-33-77-ak	HW78-044__65701M.sgy	1	0	2	0	0	508	1	1251	4000	Train	2.542032
b-33-77-ak	HW78-048__65701M.sgy	1	0	2	0	0	552	1	1251	4000	Train	2.762208
b-33-77-ak	HW78-052__65701M.sgy	1	0	2	0	0	512	1	1251	4000	Train	2.562048
b-59-82-ar	wb-1013-mig.sgy	1	1	1	0	0	871	1	1475	4000	Train	5.1389
b-59-82-ar	wb-1017-mig.sgy	1	1	1	0	0	2881	1	1475	4000	Train	16.9979
b-59-82-ar	wb-1060-mig.sgy	1	1	1	0	0	2359	1	1500	4000	Train	14.154
b-59-82-ar	wb-1111-mig.sgy	1	1	1	0	0	5875	1	1500	4000	Train	35.25
b-59-82-ar	wb-1132-mig.sgy	1	1	1	0	0	1715	1	1500	4000	Train	10.29
b-59-82-ar	wb-1156-mig.sgy	1	1	1	0	0	3929	1	1500	4000	Train	23.574
b-59-82-ar	wb-1164-mig.sgy	1	1	1	0	0	1346	1	1450	4000	Train	7.8068
b-59-82-ar	wb-1174-2-mig.sgy	1	1	2	0	0	1756	1	1475	4000	Train	10.3604
b-59-82-ar	wb-1174y_mig.sgy	1	4	2	256	1	337	1	1450	4000	Train	1.9546
b-59-82-ar	wb-1204-2-mig.sgy	1	1	2	0	0	534	1	1500	4000	Train	3.204
b-59-82-ar	wb-1205-1_mig.sgy	1	4	2	256	1	1977	1	1450	4000	Train	11.4666
b-59-82-ar	wb-1207-1-mig.sgy	1	1	2	0	0	5414	1	1450	4000	Train	31.4012
b-59-82-ar	wb-1209-1-mig.sgy	1	1	2	0	0	2637	1	1950	4000	Train	20.5686
b-59-82-ar	wb-1209-2-mig.sgy	1	1	2	0	0	3781	1	1950	4000	Train	29.4918
b-59-82-ar	wb-1210-mig.sgy	1	1	2	0	0	87	1	1400	4000	Train	0.4872
b-59-82-ar	wb-1215-2-mig.sgy	1	1	2	0	0	7840	1	1450	4000	Train	45.472
b-59-82-ar	wb-1224y_mig.sgy	1	4	2	256	1	810	1	1450	4000	Train	4.698
b-59-82-ar	wb-1234y-1-mig.sgy	1	1	2	0	0	220	1	1450	4000	Train	1.276
b-59-82-ar	wb-1236-mig.sgy	1	1	2	0	0	1744	1	1475	4000	Train	10.2896
b-59-82-ar	wb-1242-mig.sgy	1	1	2	0	0	1876	1	1475	4000	Train	11.0684
b-59-82-ar	wb-1244y_mig.sgy	1	4	2	256	1	281	1	1450	4000	Train	1.6298
b-59-82-ar	wb-1250-mig.sgy	1	1	1	0	0	889	1	1500	4000	Train	5.334
b-60-82-ar	wcs-200-m.sgy	1	1	2	0	0	766	1	1525	4000	Train	4.6726
b-60-82-ar	wcs-227-m2.sgy	5	4	2	256	1	9859	1	1550	4000	Train	61.1258
b-60-82-ar	wcs-233-m.sgy	5	4	2	256	1	2680	1	1550	4000	Train	16.616
b-60-82-ar	wcs-237-m.sgy	5	4	2	256	1	2631	1	1550	4000	Train	16.3122
b-60-82-ar	wcs-239-m.sgy	5	4	2	256	1	2716	1	1550	4000	Train	16.8392
b-60-82-ar	wcs-241-m1.sgy	5	4	2	256	1	2753	1	1550	4000	Train	17.0686
b-60-82-ar	wcs-243-m.sgy	5	4	2	256	1	2798	1	1550	4000	Train	17.3476
b-60-82-ar	wcs-247-m2.sgy	5	4	2	256	1	2176	1	1550	4000	Train	13.4912
b-60-82-ar	wcs-249-m2.sgy	5	4	2	256	1	1846	1	1550	4000	Train	11.4452
b-60-82-ar	wcs-251-m1.sgy	5	4	2	256	1	3892	1	1550	4000	Train	24.1304
b-60-82-ar	wcs-258-m1.sgy	5	4	2	256	1	4013	1	1550	4000	Train	24.8806
h-14-79-sc	4004.mig.sgy	1	1	2	0	0	950	1, 202	1500	4000	Train	5.7
h-14-79-sc	4008B.mig.sgy	1	1	2	0	0	1450	1, 202	1500	4000	Train	8.7
h-14-79-sc	4009.mig.sgy	1	1	2	0	0	1550	1, 202	1500	4000	Train	9.3
h-14-79-sc	4011.mig.sgy	1	1	2	0	0	1550	1	1500	4000	Train	9.3
h-14-79-sc	4012.mig.sgy	1	1	2	0	0	1450	1, 202	1500	4000	Train	8.7
h-14-79-sc	4013.mig.sgy	1	1	2	0	0	3750	1, 202	1500	4000	Train	22.5
h-14-79-sc	4015.mig.sgy	1	1	2	0	0	1300	1, 202	1500	4000	Train	7.8
h-14-79-sc	4016.mig.sgy	1	1	2	0	0	1650	1, 202	1500	4000	Train	9.9
h-14-79-sc	4018.mig.sgy	1	1	2	0	0	350	1, 202	1500	4000	Train	2.1
h-14-79-sc	4018A.mig.sgy	1	1	2	0	0	1350	1, 202	1500	4000	Train	8.1
h-14-79-sc	4020.mig.sgy	1	1	2	0	0	1250	1, 202	1500	4000	Train	7.5
h-14-79-sc	4021.mig.sgy	1	1	2	0	0	800	1, 202	1500	4000	Train	4.8
h-14-79-sc	4023.mig.sgy	1	1	2	0	0	2050	1, 202	1500	4000	Train	12.3
h-14-79-sc	4024.mig.sgy	1	1	2	0	0	1350	1, 202	1500	4000	Train	8.1
h-14-79-sc	4027.mig.sgy	1	1	2	0	0	2100	1, 202	1500	4000	Train	12.6
h-14-79-sc	4028.mig.sgy	1	1	2	0	0	850	1, 202	1500	4000	Train	5.1
h-14-79-sc	4030.mig.sgy	1	1	2	0	0	800	1, 202	1500	4000	Train	4.8
h-14-79-sc	4032.mig.sgy	1	1	2	0	0	850	1, 202	1500	4000	Train	5.1
h-14-79-sc	4034A.mig.sgy	1	1	2	0	0	800	1, 202	1500	4000	Train	4.8
h-14-79-sc	4036.mig.sgy	1	1	2	0	0	800	1, 202	1500	4000	Train	4.8
h-14-79-sc	4037.mig.sgy	1	1	2	0	0	3150	1, 202	1500	4000	Train	18.9
h-14-79-sc	4038.mig.sgy	1	1	2	0	0	950	1, 202	1500	4000	Train	5.7
h-14-79-sc	4040.mig.sgy	1	1	2	0	0	1150	1, 202	1500	4000	Train	6.9
h-14-79-sc	4041.mig.sgy	1	1	2	0	0	900	1, 202	1500	4000	Train	5.4
h-14-79-sc	4045.mig.sgy	1	1	2	0	0	1100	1, 202	1500	4000	Train	6.6
h-14-79-sc	4055.mig.sgy	1	1	2	0	0	1700	1, 202	1500	4000	Train	10.2
h-14-79-sc	4057.mig.sgy	1	1	2	0	0	1050	1, 202	1500	4000	Train	6.3
h-14-79-sc	4059.mig.sgy	1	1	2	0	0	1450	1, 202	1500	4000	Train	8.7
h-14-79-sc	4063.mig.sgy	1	1	2	0	0	1300	1, 202	1500	4000	Train	7.8
h-14-79-sc	4067.mig.sgy	1	1	2	0	0	1550	1, 202	1500	4000	Train	9.3
h-14-79-sc	4072A.mig.sgy	1	1	2	0	0	1950	1, 202	1500	4000	Train	11.7
h-14-79-sc	4072B.mig.sgy	1	1	2	0	0	650	1, 202	1500	4000	Train	3.9
h-14-79-sc	4091.mig.sgy	1	1	2	0	0	950	1, 202	1500	4000	Train	5.7
h-14-79-sc	4095.mig.sgy	1	1	2	0	0	1600	1, 202	1500	4000	Train	9.6
h-14-79-sc	4110.mig.sgy	1	1	2	0	0	2050	1, 202	1500	4000	Train	12.3
h-17-79-sc	4325__7-12129.1.sgy	1	1	2	0	0	6200	1, 202	2000	4000	Train	49.6
h-17-79-sc	4384__7-12119.1.sgy	1	1	2	0	0	2950	1, 202	2000	4000	Train	23.6
h-17-79-sc	4398__7-12134.1.sgy	1	1	2	0	0	3850	1, 202	2000	4000	Train	30.8
h-17-79-sc	4408__7-12136.1.sgy	1	1	2	0	0	3750	1, 202	2000	4000	Train	30
h-17-79-sc	4412__7-12111.1.sgy	1	1	2	0	0	2100	1	2000	4000	Train	16.8
h-17-79-sc	4501__7-12109.1.sgy	1	1	2	0	0	1550	1, 202	2000	4000	Train	12.4
h-17-79-sc	4505__7-12103.1.sgy	1	1	2	0	0	3200	1, 202	2000	4000	Train	25.6
h-17-79-sc	4507__7-12104.1.sgy	1	1	2	0	0	3950	1, 202	2000	4000	Train	31.6
h-18-79-sc	4361A.mig.sgy	1	1	2	0	0	5100	1, 202	2000	4000	Train	40.8
h-18-79-sc	4513.mig.sgy	1	1	2	0	0	5300	1, 202	2000	4000	Train	42.4
h-18-79-sc	4532.mig.sgy	1	1	2	0	0	2000	1, 202	2000	4000	Train	16
h-18-79-sc	4548.mig.sgy	1	1	2	0	0	4200	1, 202	2000	4000	Train	33.6
h-18-79-sc	4550.mig.sgy	1	1	2	0	0	3200	1, 202	2000	4000	Train	25.6
h-18-79-sc	4592.mig.sgy	1	1	2	0	0	650	1, 202	2000	4000	Train	5.2
h-18-79-sc	4635A.mig.sgy	1	1	2	0	0	3850	1, 202	2000	4000	Train	30.8
j-1-88-sc	l100mig.sgy	1	4	0	0	0	726	1	1482	4000	Train	4.303728
j-1-88-sc	l101mig.sgy	1	4	0	0	0	740	1	1482	4000	Train	4.38672
j-1-88-sc	l102mig.sgy	1	4	0	0	0	864	1	1482	4000	Train	5.121792
j-1-88-sc	l103mig.sgy	1	4	0	0	0	942	1	1482	4000	Train	5.584176
j-1-88-sc	l104mig.sgy	1	4	0	0	0	852	1	1482	4000	Train	5.050656
j-1-88-sc	l105mig.sgy	1	4	0	0	0	1034	1	1482	4000	Train	6.129552
j-1-88-sc	l106mig.sgy	1	4	0	0	0	2058	1	1482	4000	Train	12.199824
j-1-88-sc	l107mig.sgy	1	4	0	0	0	1542	1	1482	4000	Train	9.140976
j-1-88-sc	l108mig.sgy	1	4	0	0	0	1522	1	1482	4000	Train	9.022416
j-1-88-sc	l109mig.sgy	1	4	0	0	0	1316	1	1482	4000	Train	7.801248
j-1-88-sc	l110mig.sgy	1	4	0	0	0	1140	1	1482	4000	Train	6.75792
j-1-88-sc	l111mig.sgy	1	4	0	0	0	2322	1	1482	4000	Train	13.764816
j-1-88-sc	l112mig.sgy	1	4	0	0	0	1502	1	1482	4000	Train	8.903856
j-1-88-sc	l113mig.sgy	1	4	0	0	0	1556	1	1482	4000	Train	9.223968
j-1-88-sc	l114mig.sgy	1	4	0	0	0	2168	1	1482	4000	Train	12.851904
j-1-88-sc	l200mig.sgy	1	4	0	0	0	868	1	1482	4000	Train	5.145504
j-1-88-sc	l201mig.sgy	1	4	0	0	0	1438	1	1482	4000	Train	8.524464
j-1-88-sc	l202mig.sgy	1	4	0	0	0	912	1	1482	4000	Train	5.406336
j-1-88-sc	l203mig.sgy	1	4	0	0	0	1720	1	1482	4000	Train	10.19616
j-1-88-sc	l204mig.sgy	1	4	0	0	0	1758	1	1482	4000	Train	10.421424
j-1-88-sc	l205mig.sgy	1	4	0	0	0	1618	1	1482	4000	Train	9.591504
j-1-88-sc	l206mig.sgy	1	4	0	0	0	2172	1	1482	4000	Train	12.875616
j-1-88-sc	l207mig.sgy	1	4	0	0	0	1002	1	1482	4000	Train	5.939856
j-1-88-sc	l208mig.sgy	1	4	0	0	0	2034	1	1482	4000	Train	12.057552
j-1-88-sc	l209mig.sgy	1	4	0	0	0	1584	1	1482	4000	Train	9.389952
l-09-11-ga-mcs	MGL1109_02D_mig.segy	1	2	1	256	0	3193	1	3750	4000	Train	47.895
l-09-11-ga-mcs	MGL1109_OBS2B_mig.segy	1	2	1	256	0	14385	1	3750	4000	Train	215.775
l-11-11-bs-mcs	MGL1111_04_mig.segy	1	2	1	256	0	12635	1	4000	4000	Test	202.16
l-11-11-bs-mcs	MGL1111_05T_mig.segy	1	2	1	256	0	3011	1	4000	4000	Test	48.176
l-11-11-bs-mcs	MGL1111_12T_mig.segy	1	2	1	256	0	3563	1	4000	4000	Test	57.008
l-12-82-wg	205wg82mig.sgy	1	0	1	0	0	1077	1	4000	4000	Train	17.232
l-12-82-wg	217wg82-Prestack-Depth-Migration-May-2018.sgy	1	2	2	256	1	2924	1	4501	4000	Train	52.643696
w-1-70-sc	W-002__54037.sgy	1	0	2	0	0	1219	1	1500	4000	Train	7.314
w-1-70-sc	W-008__47628.sgy	1	0	2	0	0	1620	1	1500	4000	Train	9.72
w-1-79-cb	1__48456.sgy	1	1	2	0	0	975	1	1675	4000	Validation	6.5325
w-1-79-cb	2__24294.sgy	1	1	2	0	0	1032	1	1675	4000	Validation	6.9144
w-1-79-cb	3__60183.sgy	1	1	2	0	0	1219	1	1675	4000	Validation	8.1673
w-1-79-cb	4__35729.sgy	1	1	2	0	0	1214	1	1675	4000	Validation	8.1338
w-1-79-cb	5__24326.sgy	1	1	2	0	0	1147	1	1675	4000	Validation	7.6849
w-1-79-cb	6__39708.sgy	1	1	2	0	0	1222	1	1675	4000	Validation	8.1874
w-1-79-cb	7__47061.sgy	1	1	2	0	0	927	1	1675	4000	Validation	6.2109
w-1-79-cb	8__39518.sgy	1	1	2	0	0	879	1	1675	4000	Validation	5.8893
w-1-79-cb	a__48079.sgy	1	1	2	0	0	1355	1	1675	4000	Validation	9.0785
w-1-79-cb	b__35151.sgy	1	1	2	0	0	3015	1	1675	4000	Validation	20.2005
w-1-79-cb	c__49085.sgy	1	1	2	0	0	1230	1	1675	4000	Validation	8.241
w-1-79-cb	d__11491.sgy	1	1	2	0	0	3281	1	1675	4000	Validation	21.9827
w-10-78-sc	W-301__344637.sgy	1	0	2	0	0	3558	1	1488	4000	Train	21.177216
w-10-78-sc	W-303__489556.sgy	1	0	2	0	0	3472	1	1488	4000	Train	20.665344
w-10-78-sc	W-305__389059.sgy	1	0	2	0	0	5813	1	1488	4000	Train	34.598976
w-10-78-sc	W-307__283231.sgy	1	0	2	0	0	6729	1	1488	4000	Train	40.051008
w-10-78-sc	W-309__369015.sgy	1	0	2	0	0	4400	1	1488	4000	Train	26.1888
w-10-78-sc	W-309__435112.sgy	1	0	2	0	0	2030	1	1488	4000	Train	12.08256
w-10-78-sc	W-311__344079.sgy	1	0	2	0	0	6173	1	1488	4000	Train	36.741696
w-10-78-sc	W-313__434059.sgy	1	0	2	0	0	2882	1	1488	4000	Train	17.153664
w-10-78-sc	W-313__461315.sgy	1	0	2	0	0	3434	1	1488	4000	Train	20.439168
w-10-79-bs	BB-002_470363.sgy	1	0	2	0	0	20918	1	1475	4000	Test	123.4162
w-10-79-bs	BB-004_394576.sgy	1	0	2	0	0	9299	1	1475	4000	Test	54.8641
w-10-79-bs	BB-005_659992.sgy	1	0	2	0	0	14726	1	1475	4000	Test	86.8834
w-10-79-bs	BB-006_444185.sgy	1	0	2	0	0	4040	1	1475	4000	Test	23.836
w-12-79-eg	FW-001_933233.sgy	1	0	2	0	0	1807	1	1500	4000	Train	10.842
w-12-79-eg	FW-003_933233.sgy	1	0	2	0	0	2075	1	1500	4000	Train	12.45
w-12-79-eg	FW-005_933233.sgy	1	0	2	0	0	1367	1	1500	4000	Train	8.202
w-12-79-eg	FW-021_730574.sgy	1	0	2	0	0	3539	1	1500	4000	Train	21.234
w-12-79-eg	FW-024_729719-1.sgy	1	0	2	0	0	1853	1	1500	4000	Train	11.118
w-12-79-eg	FW-025_729719.sgy	1	0	2	0	0	4237	1	1500	4000	Train	25.422
w-12-79-eg	FW-034_726762.sgy	1	0	2	0	0	3031	1	1500	4000	Train	18.186
w-12-79-eg	FW-037_726762.sgy	1	0	2	0	0	9565	1	1500	4000	Train	57.39
w-12-79-eg	FW-041_775864.sgy	1	0	2	0	0	9581	1	1500	4000	Train	57.486
w-12-79-eg	FW-042_775864.sgy	1	0	2	0	0	3009	1	1500	4000	Train	18.054
w-12-79-eg	FW-058_901356.sgy	1	0	2	0	0	1787	1	1500	4000	Train	10.722
w-12-79-eg	FW-064_900853.sgy	1	0	2	0	0	3643	1	1500	4000	Train	21.858
w-12-79-eg	FW-066_900853.sgy	1	0	2	0	0	4615	1	1500	4000	Train	27.69
w-13-77-sc	WD-001__321334.sgy	1	0	2	0	0	190	1	1475	4000	Train	1.121
w-13-77-sc	WD-002__239011.sgy	1	0	2	0	0	229	1	1500	4000	Train	1.374
w-13-77-sc	WD-003__242397.sgy	1	0	2	0	0	2288	1	1500	4000	Train	13.728
w-13-77-sc	WD-004__592983.sgy	1	0	2	0	0	220	1	1500	4000	Train	1.32
w-13-77-sc	WD-005__562422.sgy	1	0	2	0	0	2224	1	1500	4000	Train	13.344
w-13-77-sc	WD-006__505313.sgy	1	0	2	0	0	332	1	1475	4000	Train	1.9588
